Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),OCB Temp (C),port On,port rudder position, port throttle cmd,stbd On,stbd rudder position, stbd throttle cmd,Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCB Temp (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCB Temp (C) stbd,Error Code stbd
1/4/2022,18:09:40,15,1.4,30.29436,-89.07789,2.99,183,182,35.9,1,-158,272,1,-163,362,27.1,10.6,81,45,26, 0x0,27,23.4,81,46,23, 0x0
1/4/2022,18:09:41,15,1.4,30.29434,-89.07789,3.09,180,186.9,36.1,1,-162,303,1,-163,303,27.1,11.8,81,45,25, 0x0,26.9,24.8,81,46,24, 0x0
1/4/2022,18:09:42,15,1.4,30.29433,-89.07789,3.13,180,182,35.9,1,-158,303,1,-163,303,27,16.1,81,45,25, 0x0,27.1,17.3,81,46,24, 0x0
1/4/2022,18:09:43,15,1.4,30.29431,-89.07789,2.84,180.3,184.8,35.9,1,-107,340,1,-120,340,27,17.5,81,45,25, 0x0,27,18.3,81,46,24, 0x0
1/4/2022,18:09:45,15,1.4,30.2943,-89.07789,3.05,179.7,182.1,36.1,1,-115,298,1,-120,298,27,19.3,81,45,25, 0x0,26.9,23,81,46,24, 0x0
1/4/2022,18:09:46,15,1.4,30.29428,-89.07789,3.08,180.6,178.7,35.9,1,-111,304,1,-116,304,27,18,81,45,25, 0x0,27.1,15.2,81,46,24, 0x0
1/4/2022,18:09:47,15,1.4,30.29427,-89.07789,3.06,180.7,181.2,35.9,1,-111,310,1,-108,310,26.9,20,81,45,25, 0x0,27,18.5,81,46,23, 0x0
1/4/2022,18:09:48,15,1.4,30.29425,-89.07789,3,182.6,182.2,36.1,1,-115,317,1,-104,317,27,18.3,81,45,25, 0x0,27,18.6,81,46,23, 0x0
1/4/2022,18:09:49,15,1.4,30.29424,-89.07789,3.02,182,187.5,35.9,1,-115,317,1,-116,317,27,17.5,81,46,26, 0x0,27.1,16.2,81,46,23, 0x0
1/4/2022,18:09:50,15,1.4,30.29422,-89.07789,2.94,182.6,179.9,35.9,1,-115,321,1,-112,321,27,19.8,81,45,25, 0x0,27.1,17.3,81,46,24, 0x0
1/4/2022,18:09:51,15,1.4,30.29421,-89.07789,3.06,182.1,180.3,35.9,1,-115,307,1,-116,307,27,19.4,81,45,25, 0x0,27,17.8,81,46,23, 0x0
1/4/2022,18:09:52,15,1.4,30.29419,-89.07789,3.04,181.3,182.3,35.9,1,-115,314,1,-112,314,27,18,81,45,26, 0x0,27.1,15.8,81,46,24, 0x0
1/4/2022,18:09:53,15,1.4,30.29418,-89.07789,3.02,184,185.1,35.9,1,-123,311,1,-116,311,27.1,15.6,81,45,25, 0x0,27,21.8,81,46,23, 0x0
1/4/2022,18:09:54,15,1.4,30.29417,-89.07789,2.82,183.8,182.3,35.9,1,-135,341,1,-139,341,27,16.8,81,46,25, 0x0,27.1,15.3,81,46,23, 0x0
1/4/2022,18:09:55,15,1.4,30.29415,-89.07789,3.2,183.3,189.4,35.9,1,-146,295,1,-151,295,27,19.9,81,46,26, 0x0,27,18.6,81,46,23, 0x0
1/4/2022,18:09:56,15,1.4,30.29414,-89.07789,2.98,183.7,187.9,35.9,1,-146,322,1,-151,322,27.1,15.1,81,46,26, 0x0,27.1,16.8,81,46,23, 0x0
1/4/2022,18:09:57,15,1.4,30.29412,-89.0779,3.01,182.9,175.7,36.1,1,-150,316,1,-163,316,27,18.1,81,46,26, 0x0,27,19.3,81,46,23, 0x0
1/4/2022,18:09:58,15,1.4,30.29411,-89.0779,3.25,181.9,190.7,35.9,1,-99,292,1,-100,292,27,18.3,81,46,26, 0x0,27.1,17.5,81,46,23, 0x0
1/4/2022,18:09:59,15,1.4,30.29409,-89.0779,2.82,182.9,175,35.9,1,-138,333,1,-139,333,27,16.3,81,46,25, 0x0,27.1,13.5,81,46,24, 0x0
1/4/2022,18:10:00,15,1.4,30.29408,-89.0779,2.99,182.9,188.3,35.9,1,-138,315,1,-143,315,27,20,81,46,25, 0x0,27,23.2,81,46,23, 0x0
1/4/2022,18:10:01,15,1.4,30.29406,-89.0779,3.11,182.2,179,35.9,1,-154,303,1,-167,303,27,19.5,81,46,26, 0x0,27,18.7,81,46,24, 0x0
1/4/2022,18:10:02,15,1.5,30.29405,-89.0779,3.02,180.9,187.1,35.9,1,-142,314,1,-136,314,27.1,14.5,81,46,25, 0x0,27.1,14.8,81,46,23, 0x0
1/4/2022,18:10:04,15,1.5,30.29403,-89.0779,2.9,182.3,182.7,35.9,1,-142,330,1,-132,330,27,18.7,81,46,26, 0x0,27,19.8,81,46,24, 0x0
1/4/2022,18:10:05,15,1.5,30.29402,-89.0779,3.1,181.9,181.9,35.9,1,-123,311,1,-124,311,26.9,21.7,81,46,26, 0x0,27,21.3,81,46,23, 0x0
1/4/2022,18:10:06,15,1.5,30.294,-89.0779,2.96,181.4,182.8,35.9,1,-123,324,1,-124,324,27,15.7,81,46,26, 0x0,27.1,16.2,81,46,23, 0x0
1/4/2022,18:10:07,15,1.5,30.29399,-89.0779,2.98,181.5,185.1,35.9,1,-127,318,1,-128,318,27,17.8,81,46,26, 0x0,27.1,16.3,81,46,23, 0x0
1/4/2022,18:10:08,15,1.4,30.29397,-89.0779,3.07,181,184.8,35.9,1,-95,315,1,-100,315,27,17.9,81,46,26, 0x0,27,18.3,81,46,23, 0x0
1/4/2022,18:10:09,15,1.5,30.29396,-89.07791,2.93,181.6,175.5,35.9,1,-99,322,1,-100,322,27,15.6,81,46,26, 0x0,27.1,16.1,81,46,23, 0x0
1/4/2022,18:10:10,15,1.4,30.29395,-89.07791,3.05,181.1,187,35.9,1,-56,313,1,-61,313,27,18.2,81,46,26, 0x0,27,16.6,81,46,23, 0x0
1/4/2022,18:10:11,15,1.5,30.29393,-89.07791,2.9,183,184.9,35.9,1,-80,317,1,-89,317,26.9,22.5,81,46,25, 0x0,27,19.4,81,46,23, 0x0
1/4/2022,18:10:12,15,1.4,30.29392,-89.07791,3.02,184.2,190.6,35.9,1,-80,318,1,-89,318,27,15.3,81,46,25, 0x0,27,16.8,81,46,23, 0x0
1/4/2022,18:10:13,15,1.5,30.2939,-89.07791,3.01,184.6,180,35.9,1,-146,313,1,-159,313,27.1,13.4,81,46,26, 0x0,27,19.1,81,46,23, 0x0
1/4/2022,18:10:14,15,1.5,30.29389,-89.07791,3.15,183.1,192.3,35.9,1,-103,294,1,-108,294,26.9,19.9,81,46,26, 0x0,27,20.4,81,46,23, 0x0
1/4/2022,18:10:15,15,1.5,30.29387,-89.07791,2.78,183.4,179.7,35.9,1,-127,338,1,-139,338,27,16,81,46,26, 0x0,27.1,17.2,81,46,23, 0x0
1/4/2022,18:10:16,15,1.5,30.29386,-89.07791,2.94,183.3,185,35.9,1,-135,323,1,-136,323,27,19.5,81,46,26, 0x0,27,21.4,81,46,24, 0x0
1/4/2022,18:10:17,15,1.5,30.29384,-89.07791,2.96,183.5,180,35.9,1,-135,325,1,-139,325,26.9,19.4,81,46,26, 0x0,27,17.6,81,46,23, 0x0
1/4/2022,18:10:18,15,1.5,30.29383,-89.07791,2.96,182.7,184.8,35.9,1,-131,324,1,-139,324,27,19.4,81,46,26, 0x0,27,18.6,81,46,23, 0x0
1/4/2022,18:10:19,15,1.5,30.29381,-89.07791,3.12,182.8,182.8,36.1,1,-127,311,1,-112,311,27,18.9,81,46,26, 0x0,27,18.3,81,46,23, 0x0
1/4/2022,18:10:20,15,1.5,30.2938,-89.07792,2.94,182.7,181.2,35.9,1,-103,329,1,-96,329,27,17.2,81,46,26, 0x0,27.1,15.4,81,46,23, 0x0
1/4/2022,18:10:22,15,1.5,30.29378,-89.07792,2.87,182.6,183.4,35.9,1,-103,336,1,-120,336,27,18.9,81,46,26, 0x0,27,18.9,81,46,23, 0x0
1/4/2022,18:10:23,15,1.5,30.29377,-89.07792,3.08,181.6,183.2,35.9,1,-103,311,1,-104,311,27,19.8,81,46,26, 0x0,27,20.2,81,46,23, 0x0
1/4/2022,18:10:24,15,1.5,30.29375,-89.07792,3.03,181.6,176.9,35.9,1,-91,315,1,-92,315,27,16.8,81,46,26, 0x0,27.1,16.3,81,46,23, 0x0
1/4/2022,18:10:25,15,1.5,30.29374,-89.07792,3.08,181.7,184.4,35.9,1,-64,309,1,-65,309,27,17.7,81,46,26, 0x0,27,18,81,46,23, 0x0
1/4/2022,18:10:26,15,1.5,30.29372,-89.07792,2.98,183,181.3,35.9,1,-68,316,1,-65,316,27,16.2,81,46,26, 0x0,27.1,15.8,81,46,23, 0x0
1/4/2022,18:10:27,15,1.5,30.29371,-89.07792,3.09,183.8,184.8,35.9,1,-64,305,1,-61,305,27,17.7,81,46,26, 0x0,27,18.3,81,46,23, 0x0
1/4/2022,18:10:28,15,1.5,30.2937,-89.07792,2.97,183.6,182.2,36.1,1,-91,320,1,-89,320,27,18.7,81,46,26, 0x0,27,17.7,81,46,23, 0x0
1/4/2022,18:10:29,15,1.5,30.29368,-89.07792,2.91,185.9,179.6,36.1,1,-91,328,1,-96,328,27,17.8,81,46,26, 0x0,27,16.5,81,46,23, 0x0
1/4/2022,18:10:30,15,1.5,30.29367,-89.07793,3.04,185.3,184.2,36.1,1,-158,259,1,-163,372,27,19.6,81,46,26, 0x0,27,19.9,81,46,23, 0x0
1/4/2022,18:10:31,15,1.5,30.29365,-89.07793,2.87,183.6,187.9,36.1,1,-142,335,1,-139,335,27.1,13.3,81,46,26, 0x0,27,16.4,81,46,23, 0x0
1/4/2022,18:10:32,15,1.5,30.29364,-89.07793,3.01,182.8,180.4,35.9,1,-135,316,1,-132,316,27,17.3,81,46,26, 0x0,27,20.1,81,46,24, 0x0
1/4/2022,18:10:33,15,1.5,30.29362,-89.07793,3.18,181.9,189.3,35.9,1,-111,303,1,-104,303,26.9,18.6,81,46,26, 0x0,27,18.9,81,46,23, 0x0
1/4/2022,18:10:34,15,1.5,30.29361,-89.07793,2.89,182.3,182.7,36.1,1,-103,337,1,-108,337,27,16.1,81,46,26, 0x0,27,17.8,81,46,24, 0x0
1/4/2022,18:10:35,15,1.5,30.29359,-89.07793,3.06,181.6,185.6,36.1,1,-76,314,1,-81,314,27,19.3,81,46,26, 0x0,27,19.4,81,46,24, 0x0
1/4/2022,18:10:36,15,1.5,30.29358,-89.07793,3.14,185.1,179.1,35.9,1,-158,286,1,-163,324,27,16.3,81,46,26, 0x0,27,20.1,81,46,23, 0x0
1/4/2022,18:10:37,15,1.5,30.29356,-89.07793,3.13,181.3,190.2,35.9,1,-80,306,1,-89,306,27,18.1,81,46,26, 0x0,27.1,16.4,81,46,23, 0x0
1/4/2022,18:10:38,15,1.5,30.29355,-89.07793,2.98,182.6,179,35.9,1,-138,316,1,-139,316,27,19.3,81,46,26, 0x0,27,21.4,81,46,24, 0x0
1/4/2022,18:10:39,15,1.5,30.29353,-89.07794,2.99,181.3,183.4,35.9,1,-95,319,1,-100,319,27,18.5,81,46,26, 0x0,27,17.3,81,46,24, 0x0
1/4/2022,18:10:40,15,1.5,30.29352,-89.07794,3.07,181.8,182.8,35.9,1,-99,311,1,-104,311,27,19.4,81,46,26, 0x0,27,18.6,81,46,23, 0x0
1/4/2022,18:10:42,15,1.5,30.2935,-89.07794,3.11,181.4,186.1,35.9,1,-95,305,1,-100,305,27,17.8,81,46,26, 0x0,27,17,81,46,23, 0x0
1/4/2022,18:10:43,15,1.5,30.29349,-89.07794,3.02,182.8,176.9,35.9,1,-135,313,1,-132,313,27,17.3,81,46,26, 0x0,27.1,16,81,46,23, 0x0
1/4/2022,18:10:44,15,1.5,30.29347,-89.07794,3.11,182.2,184.6,35.9,1,-138,310,1,-132,310,27,18.1,81,46,26, 0x0,27.1,15.1,81,46,23, 0x0
1/4/2022,18:10:45,15,1.5,30.29346,-89.07794,3.02,180.1,187.5,35.9,1,-131,309,1,-116,309,27,16.9,81,46,26, 0x0,27.1,15.5,81,46,23, 0x0
1/4/2022,18:10:46,15,1.5,30.29344,-89.07794,3.08,181.6,179.3,35.9,1,-111,306,1,-112,306,27,16.4,81,46,26, 0x0,27,18,81,46,23, 0x0
1/4/2022,18:10:47,15,1.5,30.29343,-89.07794,3.09,181.3,179.4,35.9,1,-115,300,1,-108,300,26.9,20.5,81,46,26, 0x0,27,21.8,81,47,23, 0x0
1/4/2022,18:10:48,15,1.5,30.29341,-89.07794,2.87,181.6,185.6,35.9,1,-135,324,1,-132,324,27,13.9,81,46,26, 0x0,27.1,13,81,46,23, 0x0
1/4/2022,18:10:49,15,1.5,30.2934,-89.07795,3.05,180.3,185.8,36.1,1,-99,305,1,-112,305,26.9,21.7,81,46,26, 0x0,27,19.4,81,47,23, 0x0
1/4/2022,18:10:50,15,1.5,30.29338,-89.07794,2.95,179.9,178.8,36.1,1,-80,314,1,-73,314,27,17.7,81,46,26, 0x0,27,17.2,81,46,23, 0x0
1/4/2022,18:10:51,15,1.5,30.29337,-89.07795,2.99,180.6,182.3,36.1,1,-84,313,1,-77,313,27,14,81,46,26, 0x0,27,17.2,81,47,23, 0x0
1/4/2022,18:10:52,15,1.5,30.29336,-89.07795,2.95,180.7,179.4,36.1,1,-91,312,1,-96,312,27,17.6,81,46,26, 0x0,27,18.8,81,46,23, 0x0
1/4/2022,18:10:53,15,1.5,30.29334,-89.07795,2.95,181.4,184.5,36.1,1,-91,321,1,-96,321,26.9,21.1,81,46,26, 0x0,27,18,81,46,23, 0x0
1/4/2022,18:10:54,15,1.5,30.29333,-89.07795,2.95,182.4,183.7,35.9,1,-111,318,1,-120,318,27,14.9,81,46,26, 0x0,27.1,15.5,81,46,23, 0x0
1/4/2022,18:10:55,15,1.5,30.29331,-89.07795,2.99,181.6,192.9,35.9,1,-68,315,1,-112,315,27,16.5,81,46,26, 0x0,27,16.8,81,47,23, 0x0
1/4/2022,18:10:56,15,1.5,30.2933,-89.07795,2.95,182.4,176.3,35.9,1,-111,319,1,-120,319,27,15.8,81,46,26, 0x0,27.1,16,81,46,23, 0x0
1/4/2022,18:10:57,15,1.5,30.29328,-89.07795,2.94,181.7,188,35.7,1,-88,316,1,-89,316,27,16.8,81,46,26, 0x0,27.1,15.8,81,46,23, 0x0
1/4/2022,18:10:58,15,1.5,30.29327,-89.07795,2.94,182.2,176.9,36.1,1,-111,318,1,-124,318,27,18.3,81,46,26, 0x0,27,16.4,81,46,23, 0x0
1/4/2022,18:10:59,15,1.5,30.29325,-89.07795,3.06,184.5,178.8,35.9,1,-131,271,1,-124,348,27,17,81,46,26, 0x0,27,17.3,81,47,23, 0x0
1/4/2022,18:11:01,15,1.5,30.29324,-89.07795,3.1,182.9,192.8,36.1,1,-138,268,1,-151,334,27.1,11.7,81,46,26, 0x0,27,19.1,81,46,23, 0x0
1/4/2022,18:11:02,15,1.5,30.29323,-89.07795,2.95,182.4,183.4,36.1,1,-138,319,1,-151,319,27.1,12.4,81,46,26, 0x0,27,21.1,81,46,23, 0x0
1/4/2022,18:11:03,15,1.5,30.29321,-89.07796,2.84,181.5,184,36.1,1,-131,330,1,-132,330,27,17.9,81,46,26, 0x0,27.1,16.7,81,46,23, 0x0
1/4/2022,18:11:04,15,1.5,30.2932,-89.07796,2.94,181.2,185,36.3,1,-115,318,1,-104,318,26.9,19.3,81,47,26, 0x0,27,18.8,81,47,23, 0x0
1/4/2022,18:11:05,15,1.5,30.29318,-89.07796,2.95,181,180.3,36.1,1,-103,319,1,-108,319,27,18.5,81,46,26, 0x0,27,17.5,81,47,23, 0x0
1/4/2022,18:11:06,15,1.5,30.29317,-89.07796,3.04,181.3,177.9,36.1,1,-107,308,1,-104,308,27,16.7,81,47,26, 0x0,27,17.7,81,47,23, 0x0
1/4/2022,18:11:07,15,1.5,30.29315,-89.07796,3.03,182.2,184.1,36.1,1,-76,314,1,-77,314,27,16.7,81,46,26, 0x0,27,16.8,81,46,23, 0x0
1/4/2022,18:11:08,15,1.5,30.29314,-89.07796,2.98,182.6,182.9,36.3,1,-88,314,1,-77,314,27,16.1,81,47,26, 0x0,27.1,16.4,81,46,23, 0x0
1/4/2022,18:11:09,15,1.5,30.29312,-89.07796,3.14,182.3,184,35.9,1,-88,303,1,-81,303,27,17.8,81,46,25, 0x0,27,17,81,46,23, 0x0
1/4/2022,18:11:10,15,1.5,30.29311,-89.07796,3.01,182.7,178.5,35.9,1,-99,307,1,-77,307,27,17.7,81,46,26, 0x0,27.1,13.2,81,47,23, 0x0
1/4/2022,18:11:11,15,1.5,30.29309,-89.07796,2.97,184.2,187.5,36.1,1,-88,313,1,-77,313,27,16.1,81,46,26, 0x0,27.1,14.6,81,47,23, 0x0
1/4/2022,18:11:12,15,1.5,30.29308,-89.07796,2.96,184,179.8,36.1,1,-115,316,1,-116,316,27,16.4,81,47,26, 0x0,27,18,81,47,23, 0x0
1/4/2022,18:11:13,15,1.5,30.29306,-89.07796,2.89,183.6,179.7,35.9,1,-111,320,1,-124,320,27.1,14.9,81,46,26, 0x0,27.1,15.4,81,46,23, 0x0
1/4/2022,18:11:14,15,1.5,30.29305,-89.07796,3.02,183.1,186.8,36.1,1,-115,303,1,-116,303,27,18.5,81,47,25, 0x0,27,18.3,81,47,23, 0x0
1/4/2022,18:11:15,15,1.5,30.29303,-89.07796,2.96,184.3,182.6,36.1,1,-115,319,1,-120,319,27,16.7,81,46,26, 0x0,27.1,14.1,81,47,23, 0x0
1/4/2022,18:11:16,15,1.5,30.29302,-89.07797,3.09,183.5,182.5,35.9,1,-111,298,1,-120,298,27,14.6,81,47,25, 0x0,27.1,15.2,81,47,23, 0x0
1/4/2022,18:11:17,15,1.5,30.293,-89.07797,2.85,184.3,185.4,35.9,1,-119,328,1,-120,328,27.1,14.3,81,47,25, 0x0,27.1,14.3,81,46,23, 0x0
1/4/2022,18:11:19,15,1.5,30.29299,-89.07797,3.07,184.4,183,36.1,1,-135,300,1,-128,300,27,18.6,81,47,25, 0x0,27,19.6,81,46,23, 0x0
1/4/2022,18:11:20,15,1.5,30.29298,-89.07797,2.91,184.3,189.8,35.9,1,-131,317,1,-136,322,27,16.4,81,47,25, 0x0,27.1,15.4,81,46,23, 0x0
1/4/2022,18:11:21,15,1.5,30.29296,-89.07797,2.92,184.5,184,36.1,1,-138,323,1,-136,323,27.1,14.2,81,47,26, 0x0,27,20.7,81,47,23, 0x0
1/4/2022,18:11:22,15,1.5,30.29295,-89.07797,2.75,183.3,177.4,36.1,1,-138,338,1,-139,342,27,17.9,81,47,25, 0x0,27,16.8,81,46,23, 0x0
1/4/2022,18:11:23,15,1.5,30.29293,-89.07797,3,182.8,189.4,36.1,1,-123,314,1,-128,314,27,16.5,81,46,26, 0x0,27,18.3,81,46,23, 0x0
1/4/2022,18:11:24,15,1.5,30.29292,-89.07797,2.87,182.7,174.8,36.1,1,-131,328,1,-151,328,27,17.1,81,46,25, 0x0,27,17.2,81,47,23, 0x0
1/4/2022,18:11:25,15,1.5,30.2929,-89.07798,2.99,181.6,185.8,35.9,1,-138,316,1,-147,316,26.9,19.5,81,47,25, 0x0,27,20.4,81,47,23, 0x0
1/4/2022,18:11:26,15,1.5,30.29289,-89.07798,3.03,181.9,183.2,35.9,1,-135,316,1,-151,316,27,17.2,81,47,26, 0x0,27,17.4,81,46,23, 0x0
1/4/2022,18:11:27,15,1.5,30.29287,-89.07798,2.9,181.5,185.4,35.9,1,-135,327,1,-147,327,27,17.7,81,47,25, 0x0,27.1,15.7,81,47,23, 0x0
1/4/2022,18:11:28,15,1.5,30.29286,-89.07798,3.07,181.9,175.2,35.9,1,-138,306,1,-147,306,27,18.1,81,47,26, 0x0,27,18.9,81,47,23, 0x0
1/4/2022,18:11:29,15,1.5,30.29284,-89.07798,3.19,181,184.5,36.1,1,-131,276,1,-120,301,27,16.7,81,47,25, 0x0,27,17.2,81,47,23, 0x0
1/4/2022,18:11:30,15,1.5,30.29283,-89.07798,2.92,181.5,183.7,35.9,1,-135,324,1,-151,324,27.1,14,81,47,25, 0x0,27.1,14.4,81,47,23, 0x0
1/4/2022,18:11:31,15,1.5,30.29282,-89.07798,2.98,181.3,181.1,35.9,1,-138,313,1,-143,313,26.9,20.6,81,47,26, 0x0,27,18.9,81,46,23, 0x0
1/4/2022,18:11:32,15,1.5,30.2928,-89.07798,3.07,181,186.8,36.1,1,-131,307,1,-132,307,27,18.5,81,47,26, 0x0,27,17.3,81,47,23, 0x0
1/4/2022,18:11:33,15,1.5,30.29279,-89.07798,3.05,179.9,178.2,35.9,1,-111,308,1,-100,308,27,15.7,81,47,26, 0x0,27.1,14,81,47,23, 0x0
1/4/2022,18:11:34,15,1.5,30.29277,-89.07798,2.89,180.3,183.4,36.1,1,-45,324,1,-53,324,26.9,19.1,81,47,26, 0x0,27,16.9,81,47,23, 0x0
1/4/2022,18:11:35,15,1.5,30.29276,-89.07798,3.08,182.2,182.2,35.9,1,-48,310,1,-53,310,26.9,20.3,81,47,25, 0x0,27,19.1,81,47,23, 0x0
1/4/2022,18:11:36,15,1.5,30.29274,-89.07798,2.94,182.3,180.8,35.9,1,-52,318,1,-53,318,27,13.6,81,47,25, 0x0,27.1,15.6,81,47,23, 0x0
1/4/2022,18:11:38,15,1.5,30.29273,-89.07798,3,182.4,183,36.1,1,-60,311,1,-53,311,27,18.8,81,47,25, 0x0,27,20.7,81,47,23, 0x0
1/4/2022,18:11:39,15,1.5,30.29271,-89.07798,3.13,183.9,176.4,35.9,1,-80,298,1,-89,298,27,17,81,47,26, 0x0,27.1,16.1,81,47,23, 0x0
1/4/2022,18:11:40,15,1.5,30.2927,-89.07798,2.72,183.7,180.2,36.1,1,-64,338,1,-65,338,27.1,14.9,81,47,26, 0x0,27.1,13.8,81,47,23, 0x0
1/4/2022,18:11:41,15,1.5,30.29268,-89.07798,3.1,184.2,180.1,35.9,1,-64,294,1,-69,294,26.9,19.2,81,47,25, 0x0,27.1,14,81,47,23, 0x0
1/4/2022,18:11:42,15,1.5,30.29267,-89.07799,2.93,184.8,183.2,36.1,1,-68,319,1,-73,319,27,17,81,47,25, 0x0,27.1,14.8,81,47,23, 0x0
1/4/2022,18:11:43,15,1.5,30.29265,-89.07799,3.04,184,184.2,35.9,1,-91,301,1,-96,301,27,18.1,81,47,26, 0x0,27,17.7,81,47,23, 0x0
1/4/2022,18:11:44,15,1.5,30.29264,-89.07799,2.93,184.2,179.5,36.1,1,-88,313,1,-100,313,27,16.7,81,47,26, 0x0,27,17.8,81,47,23, 0x0
1/4/2022,18:11:45,15,1.5,30.29262,-89.07799,3.02,184.5,177.9,36.1,1,-91,307,1,-100,307,26.9,18.6,81,47,25, 0x0,27,19.2,81,47,23, 0x0
1/4/2022,18:11:46,15,1.5,30.29261,-89.07799,3.13,184.4,191.4,36.1,1,-91,297,1,-104,297,27,16.3,81,47,26, 0x0,27.1,15.8,81,47,23, 0x0
1/4/2022,18:11:47,15,1.5,30.2926,-89.07799,2.86,184.5,186.3,36.1,1,-103,328,1,-112,328,27,17.3,81,47,26, 0x0,27.1,14.9,81,47,23, 0x0
1/4/2022,18:11:48,15,1.5,30.29258,-89.07799,3.18,183.9,186,36.1,1,-103,296,1,-112,296,26.9,19.2,81,47,26, 0x0,27,18.1,81,47,23, 0x0
1/4/2022,18:11:49,15,1.5,30.29257,-89.07799,2.89,183.4,182.3,35.9,1,-107,329,1,-108,329,27,15.7,81,47,26, 0x0,27.1,13.7,81,47,23, 0x0
1/4/2022,18:11:50,15,1.5,30.29255,-89.078,2.97,184.9,184.9,36.1,1,-111,313,1,-104,313,27,18.6,81,47,25, 0x0,27,18,81,47,23, 0x0
1/4/2022,18:11:51,15,1.5,30.29254,-89.078,3.04,184.8,184.7,36.1,1,-107,308,1,-104,308,27,18.1,81,47,26, 0x0,27,16.7,81,47,23, 0x0
1/4/2022,18:11:52,15,1.5,30.29252,-89.078,3.06,184.2,182.9,35.9,1,-107,297,1,-108,297,27,15.6,81,47,26, 0x0,27.1,15.1,81,47,23, 0x0
1/4/2022,18:11:53,15,1.5,30.29251,-89.078,3.11,184.7,181.4,36.1,1,-123,295,1,-128,295,27,13.3,81,47,26, 0x0,27,16.3,81,47,23, 0x0
1/4/2022,18:11:54,15,1.5,30.29249,-89.078,3.12,184.5,186.2,36.1,1,-119,298,1,-124,298,27,14.9,81,47,26, 0x0,27,16,81,47,23, 0x0
1/4/2022,18:11:56,15,1.5,30.29248,-89.078,2.89,185.3,185.1,35.9,1,-123,327,1,-136,327,27,17.4,81,47,26, 0x0,27,18.2,81,47,23, 0x0
1/4/2022,18:11:57,15,1.5,30.29246,-89.078,3.06,183.2,182.1,35.9,1,-123,302,1,-136,302,27,16.4,81,47,26, 0x0,27,17.8,81,47,23, 0x0
1/4/2022,18:11:58,15,1.5,30.29245,-89.07801,3.23,185,188.5,36.1,1,-135,239,1,-139,327,27,16.3,81,47,26, 0x0,27,17.4,81,47,23, 0x0
1/4/2022,18:11:59,15,1.5,30.29243,-89.07801,2.97,184,184.2,36.1,1,-127,310,1,-147,322,26.9,19.1,81,47,26, 0x0,27,18.4,81,47,23, 0x0
1/4/2022,18:12:00,15,1.5,30.29242,-89.07801,3.04,181.7,184.7,35.9,1,-142,304,1,-147,304,27,15.7,81,47,25, 0x0,27,18.6,81,47,23, 0x0
1/4/2022,18:12:01,15,1.5,30.2924,-89.07801,3.04,182.1,186.1,36.1,1,-138,313,1,-147,313,26.9,20.1,81,47,25, 0x0,27,16,81,47,23, 0x0
1/4/2022,18:12:02,15,1.5,30.29239,-89.07801,2.83,181.1,179.3,36.1,1,-138,336,1,-143,336,27.1,12.5,81,47,25, 0x0,27.1,12,81,47,23, 0x0
1/4/2022,18:12:03,15,1.5,30.29237,-89.07801,3.14,180.3,186.6,36.1,1,-131,291,1,-136,291,26.9,19.7,81,47,26, 0x0,27,18.5,81,47,23, 0x0
1/4/2022,18:12:04,15,1.5,30.29236,-89.07801,2.99,179.9,180.8,36.1,1,-119,311,1,-116,311,27,18.3,81,47,25, 0x0,27.1,15.7,81,47,23, 0x0
1/4/2022,18:12:05,15,1.5,30.29235,-89.07801,2.94,178.3,174.8,36.1,1,-80,316,1,-77,316,27,17.1,81,47,25, 0x0,27,16.5,81,47,23, 0x0
1/4/2022,18:12:06,15,1.5,30.29233,-89.07801,3.09,179.6,185.2,36.1,1,-45,301,1,-46,301,27,17.7,81,47,25, 0x0,27,18.9,81,47,23, 0x0
1/4/2022,18:12:07,15,1.5,30.29232,-89.07801,2.81,181.6,183.1,35.9,1,-48,331,1,-49,331,27,15.5,81,47,26, 0x0,27.1,14.8,81,47,23, 0x0
1/4/2022,18:12:08,15,1.5,30.2923,-89.07801,2.99,181.2,177.4,36.1,1,-45,303,1,-53,303,26.9,21.2,81,47,25, 0x0,27,19.9,81,47,23, 0x0
1/4/2022,18:12:09,15,1.5,30.29229,-89.07801,3.29,181.7,186.1,35.9,1,-52,280,1,-53,280,26.9,19.4,81,47,26, 0x0,27,16.4,81,47,23, 0x0
1/4/2022,18:12:10,15,1.5,30.29227,-89.07801,2.88,182.8,177.3,36.1,1,-48,325,1,-49,325,27.1,13,81,47,25, 0x0,27.2,9.9,81,47,23, 0x0
1/4/2022,18:12:11,15,1.5,30.29226,-89.07801,2.98,183.4,188.8,36.1,1,-45,312,1,-57,312,27,18.9,81,47,25, 0x0,27,19,81,47,23, 0x0
1/4/2022,18:12:12,15,1.5,30.29224,-89.07801,3.03,183.9,184.2,35.9,1,-45,309,1,-53,309,27,18.9,81,47,25, 0x0,27.1,14.6,81,47,23, 0x0
